UNITID,CDACTUA,EFTEUG,FTEUG
217484,401939.0,13099.0,13082.0
217493,65087.0,2170.0,1972.0
217518,114220.0,3807.0,3807.0
217536,64323.0,2144.0,2144.0
217606,4650.0,155.0,155.0
217615,40113.0,1337.0,1337.0
217624,16094.0,536.0,536.0
217633,89025.0,2968.0,2968.0
217688,81200.0,2707.0,2707.0
217712,39087.0,1303.0,1303.0
217721,58825.0,1961.0,1961.0
217749,76836.0,2561.0,2561.0
217776,25584.0,853.0,853.0
217819,291301.0,9710.0,9710.0
217837,30993.0,1033.0,1033.0
217864,92072.0,3069.0,3069.0
217873,53980.0,1799.0,1799.0
217882,401939.0,13099.0,13082.0
217891,4621.0,154.0,154.0
217907,26312.0,877.0,877.0
217925,21185.0,706.0,706.0
217934,30270.0,1009.0,1009.0
217961,25644.0,855.0,855.0
217989,14808.0,494.0,494.0
217998,23420.0,781.0,781.0
218025,59002.0,1967.0,1967.0
218061,85507.0,2850.0,2850.0
218070,69975.0,2333.0,2333.0
218113,207339.0,6911.0,6911.0
218140,150638.0,5021.0,5021.0
218229,102084.0,3403.0,3403.0
218238,45781.0,1526.0,1526.0
218335,12444.0,415.0,414.0
218353,197003.0,6567.0,6567.0
218399,13062.0,435.0,435.0
218414,37208.0,1240.0,1240.0
218441,52069.0,1736.0,1781.0
218487,44380.0,1479.0,1479.0
218520,104413.0,3480.0,3480.0
218539,28339.0,945.0,945.0
218645,81239.0,2708.0,2708.0
218654,55119.0,1837.0,1837.0
218663,401939.0,13099.0,13082.0
218672,36302.0,1210.0,1210.0
218681,15831.0,528.0,528.0
218690,25681.0,856.0,856.0
218706,22473.0,749.0,749.0
218724,286738.0,9558.0,9558.0
218733,57685.0,1923.0,1923.0
218742,132322.0,4411.0,4411.0
218821,33687.0,1123.0,1123.0
218830,130754.0,4358.0,4358.0
218858,58944.0,1965.0,1965.0
218885,140675.0,4689.0,4689.0
218894,234998.0,7833.0,7833.0
218919,12923.0,431.0,431.0
218955,10162.0,339.0,339.0
218964,114370.0,3812.0,3812.0
218973,54174.0,1806.0,1806.0
218991,89162.0,2972.0,2972.0
219000,49836.0,1661.0,1661.0
219046,65916.0,2197.0,2197.0
219082,55784.0,1859.0,1859.0
219091,19074.0,636.0,636.0
219143,60096.0,2003.0,2003.0
219189,34370.0,1146.0,1146.0
219198,24667.0,822.0,822.0
219204,31404.0,698.0,698.0
219240,1537.0,57.0,57.0
219259,48626.0,1621.0,1621.0
219277,25024.0,834.0,834.0
219295,14192.0,473.0,473.0
219347,53635.0,1788.0,1788.0
219356,252093.0,8403.0,8403.0
219374,11196.0,373.0,373.0
219383,38222.0,1274.0,1274.0
219408,3480.0,116.0,116.0
219426,54800.0,1827.0,1827.0
219471,156536.0,5218.0,5218.0
219480,25355.0,845.0,845.0
219505,1537.0,57.0,57.0
219602,208700.0,6957.0,6957.0
219639,22905.0,764.0,764.0
219709,215581.0,7186.0,7186.0
219718,68202.0,2273.0,2273.0
219790,30920.0,1031.0,1031.0
219806,49419.0,1647.0,1647.0
219824,136053.0,4535.0,4535.0
219833,39806.0,1327.0,1327.0
219842,1736.0,58.0,58.0
219879,60329.0,2011.0,2011.0
219888,110017.0,3667.0,3667.0
219903,33658.0,1122.0,1122.0
219949,57622.0,1921.0,1921.0
219976,89834.0,2994.0,2994.0
220002,2165.0,57.0,57.0
220057,51472.0,1716.0,1716.0
220075,281544.0,9385.0,9385.0
220118,7245.0,202.0,202.0
220181,27020.0,901.0,901.0
220206,6944.0,231.0,231.0
220215,47328.0,1578.0,1578.0
220400,71632.0,2388.0,2388.0
220464,4273.0,142.0,142.0
220473,19110.0,637.0,637.0
220516,39745.0,1325.0,1325.0
220552,284400.0,9480.0,7849.0
220598,32087.0,1070.0,1070.0
220604,17081.0,569.0,569.0
220613,98046.0,3268.0,3268.0
220631,42096.0,1403.0,1403.0
220701,22361.0,745.0,745.0
220710,32147.0,1072.0,1072.0
220765,1537.0,370.0,370.0
220862,397129.0,13099.0,13082.0
220978,401939.0,13099.0,13082.0
221096,114284.0,3809.0,3809.0
221148,45025.0,1501.0,1501.0
221184,128882.0,4296.0,4296.0
221351,65814.0,2194.0,2194.0
221397,83884.0,2796.0,2796.0
221485,129971.0,4332.0,4332.0
221519,55082.0,1836.0,1721.0
221643,165352.0,5512.0,5512.0
221661,66513.0,2217.0,2217.0
221731,29336.0,978.0,978.0
221740,277266.0,9242.0,9242.0
221759,401939.0,13099.0,13082.0
221768,144729.0,4824.0,4824.0
221838,158486.0,5283.0,5283.0
221847,230201.0,7673.0,7673.0
221892,40345.0,1345.0,1345.0
221908,105738.0,3525.0,3525.0
221953,29436.0,981.0,981.0
221971,56653.0,1888.0,1888.0
221999,207627.0,6921.0,6921.0
222053,144270.0,4809.0,4809.0
222062,103063.0,3435.0,3435.0
222105,10539.0,351.0,351.0
222178,93957.0,3132.0,3132.0
222567,98207.0,3274.0,3274.0
222576,163091.0,5436.0,5436.0
222628,4563.0,152.0,152.0
222822,77919.0,2597.0,2597.0
222831,195490.0,6516.0,6516.0
222877,5128.0,171.0,171.0
222938,17065.0,379.0,379.0
222983,41770.0,1392.0,1193.0
222992,401939.0,13099.0,13082.0
223083,19644.0,655.0,655.0
223117,1537.0,57.0,57.0
223232,401939.0,13099.0,13082.0
223320,48599.0,1620.0,1620.0
223427,311948.0,10398.0,10398.0
223463,15049.0,502.0,502.0
223472,11722.0,391.0,389.0
223506,69463.0,2315.0,2315.0
223816,192588.0,6420.0,6420.0
223898,61187.0,2040.0,2040.0
223922,32199.0,1073.0,1073.0
224004,52346.0,1745.0,1745.0
224110,146382.0,4879.0,4879.0
224147,215792.0,7193.0,7193.0
224226,71647.0,2388.0,2388.0
224244,6923.0,231.0,298.0
224271,34132.0,758.0,758.0
224323,44572.0,1486.0,1486.0
224527,40648.0,1355.0,1355.0
224545,43463.0,1449.0,1449.0
224554,197422.0,6581.0,6581.0
224615,401939.0,13099.0,13082.0
224642,401939.0,13099.0,13082.0
224660,24000.0,800.0,800.0
224679,39072.0,1323.0,1323.0
224776,14866.0,330.0,330.0
224891,31154.0,1038.0,1038.0
224961,39687.0,1323.0,1323.0
225070,74979.0,2499.0,2499.0
225201,33567.0,1119.0,1119.0
225247,41749.0,1392.0,1392.0
225308,89039.0,2968.0,2968.0
225371,71704.0,2390.0,2390.0
225399,78824.0,2627.0,2627.0
225414,152954.0,5098.0,5098.0
225423,401939.0,13099.0,13082.0
225432,306224.0,10207.0,10207.0
225502,77239.0,2575.0,2575.0
225511,401939.0,13099.0,13082.0
225520,57542.0,1918.0,1918.0
225548,21133.0,704.0,704.0
225575,29096.0,970.0,970.0
225627,133128.0,4438.0,4438.0
225876,10734.0,358.0,358.0
225885,22405.0,747.0,747.0
225991,4050.0,135.0,135.0
226019,98804.0,3293.0,3293.0
226091,203148.0,6772.0,6772.0
226107,51466.0,1716.0,1716.0
226134,174692.0,5823.0,7278.0
226152,181186.0,6040.0,6040.0
226204,109848.0,3662.0,3662.0
226231,59820.0,1994.0,1994.0
226277,40797.0,1360.0,1360.0
226383,34798.0,1160.0,1160.0
226408,78991.0,2633.0,2633.0
226471,82437.0,2748.0,2748.0
226578,145265.0,4842.0,4842.0
226587,30894.0,1030.0,1030.0
226806,95048.0,3168.0,3168.0
226833,122702.0,4090.0,4090.0
226879,4302.0,143.0,143.0
227146,130337.0,4345.0,4345.0
227182,401939.0,13099.0,13082.0
227216,401939.0,13099.0,13082.0
227298,5324.0,177.0,177.0
227304,151961.0,5065.0,5065.0
227331,32176.0,1073.0,1073.0
227368,401939.0,13099.0,13082.0
227377,127888.0,4263.0,4263.0
227386,48667.0,1622.0,1622.0
227401,86747.0,2892.0,2892.0
227429,17308.0,577.0,577.0
227526,232774.0,7759.0,7759.0
227687,43074.0,1436.0,1436.0
227748,11216.0,374.0,374.0
227757,129947.0,4332.0,4332.0
227845,78370.0,2612.0,2612.0
227854,173834.0,5794.0,5794.0
227863,70507.0,2350.0,2350.0
227881,401939.0,13099.0,13082.0
227924,274199.0,9140.0,9140.0
228042,29718.0,991.0,991.0
228149,57833.0,1928.0,1928.0
228158,177142.0,5905.0,5905.0
228200,19245.0,642.0,534.0
228219,19390.0,667.0,667.0
228246,211835.0,7061.0,7061.0
228282,3600.0,120.0,120.0
228316,99950.0,3332.0,3332.0
228325,39113.0,1304.0,1304.0
228343,46081.0,1536.0,1536.0
228431,270110.0,9004.0,9004.0
228459,401939.0,13099.0,13082.0
228468,21036.0,701.0,701.0
228486,1537.0,57.0,57.0
228501,38112.0,1270.0,1270.0
228529,315498.0,10517.0,10517.0
228547,401939.0,13099.0,13082.0
228608,86222.0,2874.0,2874.0
228644,26934.0,898.0,898.0
228653,24484.0,816.0,816.0
228699,61828.0,2061.0,2061.0
228705,130062.0,4335.0,4335.0
228723,401939.0,13099.0,13082.0
228769,401939.0,13099.0,13082.0
228778,401939.0,13099.0,13082.0
228787,401939.0,13099.0,13082.0
228796,401939.0,13099.0,13082.0
228802,180171.0,6006.0,6006.0
228875,301197.0,10040.0,10040.0
228884,22454.0,748.0,748.0
228981,40595.0,1353.0,1353.0
229018,99721.0,3324.0,3324.0
229027,401939.0,13099.0,13082.0
229063,153434.0,5114.0,5114.0
229115,401939.0,13099.0,13082.0
229160,44412.0,1480.0,1480.0
229179,262623.0,8754.0,8754.0
229267,73494.0,2450.0,2450.0
229300,25428.0,848.0,848.0
229337,75126.0,2504.0,2504.0
229355,240198.0,8007.0,8007.0
229416,83630.0,2788.0,2788.0
229504,45329.0,1511.0,1511.0
229540,51317.0,1711.0,1711.0
229780,56752.0,1892.0,1892.0
229799,129173.0,4306.0,4306.0
229814,175672.0,5856.0,5856.0
229832,28467.0,949.0,949.0
229841,114075.0,3803.0,3803.0
229887,19773.0,659.0,659.0
230038,401939.0,13099.0,13082.0
230047,101633.0,3388.0,3388.0
230056,4824.0,107.0,107.0
230171,249565.0,8319.0,8319.0
230366,9251.0,308.0,250.0
230418,78478.0,2616.0,2616.0
230597,128207.0,4274.0,4274.0
230603,303664.0,10122.0,10122.0
230728,401939.0,13099.0,13082.0
230737,401939.0,13099.0,13082.0
230746,401939.0,13099.0,13082.0
230764,401939.0,13099.0,13082.0
230782,401939.0,13099.0,13082.0
230807,33636.0,1121.0,1121.0
230816,22579.0,753.0,763.0
230834,44339.0,1478.0,1478.0
230852,77269.0,2576.0,2576.0
230861,79421.0,2647.0,2647.0
230889,2700.0,90.0,90.0
230913,35779.0,1193.0,1193.0
230959,90809.0,3027.0,3027.0
230995,89082.0,2969.0,2969.0
231059,47020.0,1567.0,1567.0
231068,14781.0,493.0,493.0
231095,3353.0,112.0,112.0
231165,32062.0,1069.0,1069.0
231174,340836.0,11361.0,11361.0
231411,12140.0,405.0,405.0
231420,31806.0,1060.0,1060.0
231536,58757.0,1959.0,1959.0
231554,21990.0,733.0,733.0
231581,42337.0,1411.0,1411.0
231624,190551.0,6352.0,6352.0
231651,102334.0,3411.0,3411.0
231697,61228.0,2041.0,2041.0
231712,129801.0,4327.0,4327.0
231785,27568.0,919.0,919.0
231873,18461.0,615.0,615.0
231882,42414.0,1414.0,1414.0
232016,6936.0,231.0,231.0
232025,31669.0,1056.0,1056.0
232043,26221.0,874.0,874.0
232052,11441.0,381.0,381.0
232089,27210.0,907.0,907.0
232186,401939.0,13099.0,13082.0
232195,137561.0,4585.0,4585.0
232256,24991.0,833.0,869.0
232265,82704.0,2757.0,2757.0
232308,24085.0,803.0,803.0
232414,140388.0,4680.0,4680.0
232423,401939.0,13099.0,13082.0
232450,141806.0,4727.0,4727.0
232557,401939.0,13099.0,13082.0
232566,98496.0,3283.0,3283.0
232575,100868.0,3362.0,3362.0
232609,48759.0,1625.0,1625.0
232618,6264.0,209.0,209.0
232672,40400.0,1347.0,1347.0
232681,97508.0,3250.0,3250.0
232706,57221.0,1907.0,1907.0
232724,1537.0,57.0,57.0
232788,41920.0,1397.0,1397.0
232797,36884.0,820.0,820.0
232867,71571.0,2386.0,2386.0
232885,8186.0,273.0,273.0
232919,29976.0,999.0,999.0
232937,138022.0,4601.0,4601.0
232946,401939.0,13099.0,13082.0
232982,401939.0,13099.0,13082.0
233019,41462.0,1382.0,1382.0
233037,20925.0,698.0,698.0
233082,2458.0,82.0,82.0
233116,79152.0,2638.0,2638.0
233277,185890.0,6196.0,6196.0
233295,42703.0,1423.0,1423.0
233301,15593.0,520.0,520.0
233310,43952.0,1465.0,1465.0
233329,18210.0,626.0,626.0
233338,41332.0,1378.0,1378.0
233356,11020.0,367.0,367.0
233374,95996.0,3200.0,3379.0
233408,8180.0,307.0,307.0
233426,62832.0,2094.0,2094.0
233480,1537.0,57.0,57.0
233541,66576.0,2219.0,2219.0
233602,1946.0,65.0,65.0
233611,31812.0,1060.0,1060.0
233639,53576.0,1786.0,1786.0
233648,47225.0,1574.0,1574.0
233684,91940.0,2043.0,2043.0
233718,12608.0,420.0,420.0
233754,112670.0,3756.0,3756.0
233772,325116.0,10837.0,10837.0
233897,44816.0,1494.0,1494.0
233903,45907.0,1530.0,1530.0
233921,401939.0,13099.0,13082.0
233949,96458.0,3215.0,3215.0
234030,401939.0,13099.0,13082.0
234076,401939.0,13099.0,13082.0
234085,54907.0,1830.0,1830.0
234137,3893.0,130.0,130.0
234155,109524.0,3651.0,3651.0
234164,28400.0,947.0,947.0
234173,38927.0,1298.0,1298.0
234207,54936.0,1831.0,1831.0
234377,39187.0,1306.0,1306.0
234669,401939.0,9298.0,9298.0
234696,67854.0,1508.0,1508.0
234711,66011.0,1467.0,1467.0
234827,401939.0,9077.0,9077.0
234845,70050.0,1557.0,1557.0
234915,29522.0,656.0,656.0
234933,232554.0,5168.0,5168.0
234951,128948.0,2866.0,2866.0
234979,215088.0,4780.0,4780.0
235024,11961.0,399.0,399.0
235097,347029.0,7712.0,7712.0
235103,192290.0,4273.0,4273.0
235149,266222.0,5916.0,5916.0
235167,80524.0,1789.0,1789.0
235237,295494.0,6567.0,6567.0
235316,160546.0,5352.0,5352.0
235334,55049.0,1223.0,1223.0
235343,259917.0,5776.0,5776.0
235422,22493.0,750.0,750.0
235431,178104.0,3958.0,3958.0
235501,16628.0,554.0,554.0
235547,2569.0,57.0,57.0
235671,150056.0,3335.0,3335.0
235699,106894.0,2375.0,2375.0
235750,74643.0,1659.0,1659.0
236072,129224.0,2872.0,2872.0
236133,24801.0,827.0,827.0
236188,190834.0,4241.0,4241.0
236230,70715.0,2357.0,2357.0
236258,55917.0,1243.0,1243.0
236328,55265.0,1842.0,1842.0
236382,90851.0,2019.0,2019.0
236452,38376.0,1279.0,1279.0
236504,143843.0,3197.0,3197.0
236513,178614.0,3969.0,3969.0
236577,112598.0,2502.0,2502.0
236595,187049.0,4157.0,4157.0
236610,161007.0,3578.0,3578.0
236638,122599.0,2724.0,2724.0
236656,158626.0,3525.0,3525.0
236692,220931.0,4910.0,4910.0
236708,142927.0,3176.0,3176.0
236753,202316.0,4496.0,4496.0
236887,112041.0,2490.0,2490.0
236896,57149.0,1270.0,1439.0
236939,401939.0,13099.0,13082.0
236948,401939.0,13099.0,13082.0
236975,99601.0,2213.0,2213.0
237011,401939.0,12730.0,12730.0
237039,124684.0,2771.0,2771.0
237057,46806.0,1560.0,1560.0
237066,69825.0,2328.0,2328.0
237109,138481.0,3077.0,3077.0
237118,19153.0,638.0,638.0
237136,5408.0,180.0,180.0
237181,17062.0,569.0,569.0
237215,31453.0,1048.0,1048.0
237312,53331.0,1778.0,1778.0
237330,40349.0,1345.0,1345.0
237358,19500.0,650.0,700.0
237367,83215.0,2774.0,2774.0
237385,36001.0,1200.0,1200.0
237437,8592.0,191.0,191.0
237525,214475.0,7149.0,7149.0
237598,1575.0,57.0,57.0
237686,47210.0,1574.0,1574.0
237701,32167.0,1072.0,1072.0
237783,22179.0,739.0,739.0
237792,65882.0,2196.0,2196.0
237817,31261.0,1042.0,1042.0
237899,56299.0,1877.0,1877.0
237932,54098.0,1803.0,1803.0
237950,40168.0,1339.0,1339.0
237969,27856.0,929.0,929.0
237987,9784.0,217.0,217.0
237996,27219.0,605.0,605.0
238014,26560.0,885.0,885.0
238032,401939.0,13099.0,13082.0
238078,18540.0,618.0,618.0
238193,22333.0,744.0,744.0
238263,191753.0,6392.0,6392.0
238324,12170.0,406.0,406.0
238333,31263.0,1042.0,1042.0
238397,50673.0,1689.0,1689.0
238430,17098.0,570.0,648.0
238458,82266.0,2742.0,2742.0
238476,85605.0,2854.0,2854.0
238616,74662.0,2489.0,2489.0
238661,32878.0,1096.0,1096.0
238722,138127.0,4604.0,4604.0
238759,121831.0,4061.0,4061.0
238980,34328.0,1144.0,1144.0
239008,41997.0,1400.0,1400.0
239017,83708.0,2790.0,1550.0
239071,19806.0,660.0,660.0
239080,32464.0,1082.0,1082.0
239105,230229.0,7674.0,7674.0
239220,46595.0,1553.0,1553.0
239248,219903.0,7330.0,7330.0
239309,26914.0,897.0,897.0
239318,113104.0,2513.0,2513.0
239372,62598.0,2087.0,2087.0
239390,19262.0,642.0,642.0
239442,20054.0,668.0,668.0
239460,84880.0,2829.0,2829.0
239488,160615.0,5354.0,5354.0
239512,15448.0,515.0,515.0
239628,25268.0,842.0,842.0
239716,59385.0,1980.0,1980.0
239910,42205.0,1407.0,1407.0
240107,39775.0,1326.0,1326.0
240116,124052.0,4135.0,4135.0
240125,97015.0,3234.0,3234.0
240170,78043.0,2601.0,2601.0
240189,265996.0,8867.0,8867.0
240198,53878.0,1796.0,1796.0
240268,272439.0,9081.0,9081.0
240277,188947.0,6298.0,6298.0
240329,269618.0,8987.0,8987.0
240338,29838.0,995.0,995.0
240365,250588.0,8353.0,8353.0
240374,87015.0,2901.0,2901.0
240392,53589.0,1786.0,1786.0
240417,173294.0,5776.0,5776.0
240426,54824.0,1827.0,1827.0
240444,401939.0,13099.0,13082.0
240453,401939.0,13099.0,13082.0
240462,170203.0,5673.0,5673.0
240471,134513.0,4484.0,4484.0
240480,198212.0,6607.0,6607.0
240505,68322.0,2277.0,2277.0
240514,27650.0,922.0,922.0
240596,23381.0,779.0,779.0
240620,66782.0,2226.0,2226.0
240657,27948.0,932.0,932.0
240666,56091.0,1870.0,1870.0
240693,42177.0,1406.0,1406.0
240718,43430.0,1448.0,1448.0
240727,233963.0,7799.0,7799.0
240736,34389.0,1146.0,1146.0
240745,33798.0,1127.0,1127.0
240754,68427.0,2281.0,2281.0
240790,33816.0,1127.0,1127.0
240879,12485.0,416.0,416.0
241100,6514.0,217.0,217.0
241128,7497.0,250.0,250.0
241146,7458.0,249.0,249.0
241182,14575.0,486.0,486.0
241191,24162.0,805.0,805.0
241216,46530.0,1551.0,1551.0
241225,17574.0,586.0,586.0
241304,61730.0,2058.0,2058.0
241331,21735.0,725.0,725.0
241377,20216.0,674.0,674.0
241386,4512.0,150.0,150.0
241395,9172.0,306.0,306.0
241410,118717.0,3957.0,3957.0
241517,11160.0,372.0,372.0
241614,6153.0,137.0,137.0
241720,16452.0,548.0,548.0
241739,130028.0,4334.0,4334.0
241766,7342.0,245.0,245.0
241836,25982.0,866.0,866.0
241951,11070.0,369.0,369.0
242042,7352.0,245.0,245.0
242112,23038.0,768.0,768.0
242121,8311.0,277.0,277.0
242130,8676.0,289.0,289.0
242149,10746.0,358.0,358.0
242556,11745.0,392.0,392.0
242583,6297.0,210.0,210.0
242617,68693.0,2290.0,2862.0
242626,74755.0,2492.0,3115.0
242635,67694.0,2256.0,2821.0
242644,28365.0,946.0,1182.0
242653,93382.0,3113.0,3891.0
242662,70180.0,2339.0,2924.0
242680,31713.0,1057.0,1321.0
242699,39665.0,1322.0,1653.0
242705,96073.0,3202.0,4003.0
242820,29534.0,984.0,984.0
242972,401939.0,13099.0,13082.0
243106,56233.0,1874.0,2175.0
243115,85915.0,2864.0,3122.0
243133,103158.0,3439.0,3126.0
243142,77246.0,1717.0,1717.0
243151,78420.0,2614.0,2614.0
243179,76382.0,2546.0,2798.0
243188,11027.0,368.0,450.0
243197,307247.0,10242.0,10242.0
243203,11162.0,372.0,372.0
243212,66490.0,2216.0,2216.0
243221,248277.0,8276.0,8276.0
243346,118141.0,3938.0,3938.0
243443,99131.0,3304.0,3304.0
243568,3121.0,104.0,104.0
243577,105868.0,3529.0,3529.0
243586,17893.0,596.0,596.0
243601,198765.0,6626.0,6626.0
243638,51698.0,1723.0,1723.0
243647,11436.0,381.0,381.0
243665,33434.0,1114.0,1114.0
243744,364120.0,8092.0,8092.0
243780,401939.0,13099.0,13082.0
243823,15244.0,508.0,508.0
243832,33461.0,1115.0,1115.0
243841,10476.0,349.0,349.0
244233,6817.0,151.0,151.0
244279,4970.0,183.0,183.0
244437,300562.0,10019.0,10019.0
244446,49528.0,1651.0,1651.0
245625,31737.0,1058.0,1058.0
245652,13399.0,447.0,447.0
245777,1680.0,57.0,57.0
245838,3921.0,87.0,87.0
245847,1559.0,57.0,57.0
245883,2552.0,57.0,57.0
245892,3298.0,110.0,110.0
245953,25459.0,849.0,849.0
245962,8102.0,270.0,270.0
246035,10308.0,344.0,344.0
246354,142902.0,4763.0,4763.0
246813,66709.0,2224.0,2224.0
246974,12174.0,406.0,406.0
247065,38764.0,876.0,876.0
247153,11358.0,252.0,252.0
247162,1537.0,57.0,57.0
247409,3510.0,117.0,117.0
247603,46216.0,1541.0,1541.0
247649,11839.0,395.0,395.0
247773,1860.0,62.0,62.0
247834,401939.0,13099.0,13082.0
247940,69622.0,2321.0,2321.0
248934,381267.0,12709.0,12709.0
249609,10440.0,348.0,348.0
250027,6755.0,351.0,366.0
250285,13833.0,461.0,461.0
250744,19302.0,622.0,622.0
251260,95468.0,3182.0,3182.0
251312,18325.0,407.0,407.0
260372,5176.0,173.0,173.0
260664,10256.0,342.0,342.0
260691,30867.0,1029.0,1029.0
260789,16871.0,604.0,604.0
260813,13680.0,304.0,304.0
260992,23486.0,522.0,522.0
261676,1537.0,57.0,57.0
261685,1830.0,61.0,61.0
261773,1876.0,77.0,77.0
261861,1733.0,60.0,60.0
262031,129037.0,4301.0,4301.0
262086,101473.0,3382.0,3382.0
262129,20552.0,685.0,685.0
262165,1537.0,57.0,57.0
262341,34776.0,1159.0,1159.0
262457,15059.0,502.0,502.0
363013,1830.0,61.0,61.0
363633,13883.0,463.0,463.0
363712,1560.0,57.0,57.0
363907,12632.0,421.0,421.0
363916,4610.0,154.0,154.0
363934,27177.0,906.0,906.0
364016,97490.0,3250.0,3250.0
364025,202085.0,6736.0,6736.0
364751,1745.0,58.0,58.0
365824,6060.0,202.0,202.0
365833,6750.0,225.0,225.0
366003,4620.0,154.0,154.0
366191,56993.0,1900.0,1900.0
366252,110157.0,3672.0,3672.0
366261,14818.0,329.0,329.0
366270,16617.0,554.0,554.0
366289,1537.0,57.0,57.0
366340,8566.0,286.0,286.0
366395,362820.0,12094.0,12094.0
366401,132491.0,4416.0,4416.0
366465,48510.0,1617.0,1617.0
366535,6893.0,333.0,333.0
366553,60788.0,1351.0,1351.0
366571,1537.0,57.0,57.0
366711,381044.0,12701.0,12701.0
367103,4020.0,134.0,134.0
367112,9636.0,321.0,321.0
367158,2490.0,83.0,83.0
367361,3360.0,112.0,112.0
367459,123890.0,4130.0,4130.0
367884,11610.0,387.0,387.0
368443,41824.0,929.0,929.0
368452,8930.0,298.0,298.0
368629,18166.0,606.0,606.0
368911,29130.0,971.0,971.0
369400,96386.0,3213.0,3213.0
369455,5950.0,132.0,132.0
369516,6120.0,204.0,204.0
369668,1537.0,189.0,189.0
369783,15002.0,500.0,500.0
371052,14460.0,482.0,482.0
372073,8168.0,272.0,272.0
372329,36975.0,1420.0,1420.0
372921,24600.0,820.0,820.0
373085,2430.0,81.0,81.0
373526,8976.0,300.0,300.0
373784,13410.0,976.0,976.0
374574,7360.0,614.0,614.0
375230,6030.0,201.0,201.0
375416,8570.0,286.0,286.0
375939,5552.0,185.0,185.0
376224,7710.0,257.0,257.0
376288,4200.0,140.0,140.0
376330,9754.0,217.0,217.0
376385,7199.0,240.0,240.0
376695,35377.0,1179.0,1179.0
377111,8895.0,297.0,297.0
377218,5248.0,175.0,175.0
377449,9966.0,332.0,332.0
377458,12884.0,429.0,429.0
377546,3714.0,124.0,124.0
377555,237441.0,5276.0,5276.0
377564,189939.0,4221.0,4221.0
377652,2124.0,71.0,71.0
377661,20704.0,690.0,690.0
377759,3220.0,107.0,107.0
378105,13776.0,478.0,478.0
378576,5141.0,171.0,171.0
379746,10188.0,340.0,340.0
379782,5681.0,189.0,189.0
380359,10506.0,350.0,350.0
380368,21182.0,706.0,706.0
380377,21144.0,470.0,470.0
380438,22189.0,740.0,740.0
382780,3189.0,220.0,220.0
382911,1537.0,57.0,57.0
382957,18930.0,668.0,668.0
383020,1537.0,57.0,57.0
383190,34186.0,1140.0,1140.0
383996,9581.0,319.0,319.0
384236,37368.0,1246.0,1246.0
384245,29232.0,974.0,974.0
384254,12799.0,427.0,464.0
384333,138762.0,4625.0,4625.0
384342,89713.0,2990.0,2990.0
384412,7152.0,238.0,238.0
384421,3180.0,106.0,106.0
385503,10440.0,348.0,348.0
385619,53175.0,1773.0,1773.0
386153,12699.0,423.0,423.0
386472,23992.0,819.0,819.0
388520,6983.0,233.0,233.0
392257,85182.0,2902.0,2902.0
392415,14640.0,488.0,488.0
393649,52992.0,1766.0,1766.0
395362,25068.0,836.0,836.0
397942,45912.0,1530.0,1530.0
399212,204785.0,6826.0,6826.0
399869,24660.0,822.0,822.0
399911,13627.0,454.0,454.0
400558,1537.0,57.0,57.0
401223,4570.0,152.0,152.0
402563,9127.0,304.0,304.0
403469,29859.0,995.0,995.0
403478,13898.0,463.0,463.0
403487,18472.0,616.0,616.0
404055,8901.0,297.0,297.0
404338,1537.0,57.0,57.0
404426,50938.0,1698.0,1678.0
404912,29094.0,970.0,970.0
404994,78879.0,2629.0,2629.0
405058,5775.0,193.0,193.0
405854,6810.0,227.0,227.0
405872,48942.0,1631.0,1631.0
406024,58017.0,1984.0,1984.0
406033,123335.0,4770.0,4770.0
406547,4535.0,101.0,101.0
407610,1537.0,57.0,57.0
407629,1537.0,57.0,57.0
408729,2592.0,114.0,121.0
408844,121198.0,4040.0,4040.0
409193,6700.0,223.0,223.0
409315,401939.0,13099.0,13082.0
409698,177029.0,5901.0,5901.0
410797,8624.0,287.0,287.0
412173,5235.0,326.0,326.0
412599,11680.0,389.0,389.0
413413,401939.0,13099.0,13082.0
413617,3094.0,103.0,116.0
413626,3275.0,109.0,109.0
413680,19662.0,655.0,655.0
413778,14204.0,473.0,473.0
413893,53064.0,1769.0,1769.0
414124,10939.0,365.0,365.0
414461,133920.0,2976.0,2976.0
414595,5852.0,195.0,230.0
414878,8943.0,298.0,298.0
414911,32800.0,1093.0,1093.0
414939,8795.0,607.0,607.0
416458,12328.0,411.0,411.0
416801,11452.0,382.0,382.0
417327,5338.0,119.0,119.0
417734,3747.0,125.0,125.0
417752,1537.0,57.0,57.0
418126,7521.0,251.0,251.0
418269,8176.0,273.0,273.0
418533,3046.0,349.0,349.0
418658,5250.0,828.0,828.0
418773,6500.0,419.0,419.0
418782,9264.0,309.0,309.0
418889,1537.0,57.0,57.0
419183,6210.0,207.0,207.0
419244,8118.0,271.0,271.0
419253,3810.0,127.0,127.0
419341,1537.0,57.0,57.0
419703,20520.0,684.0,684.0
419712,5616.0,187.0,187.0
419721,10416.0,347.0,347.0
420024,14739.0,491.0,491.0
420042,1537.0,57.0,57.0
420325,3480.0,116.0,116.0
420343,31838.0,1061.0,1061.0
420370,22905.0,764.0,764.0
420398,243493.0,8116.0,8116.0
420431,31411.0,1047.0,1047.0
420440,19841.0,661.0,661.0
420538,24741.0,825.0,825.0
420556,21546.0,479.0,479.0
420723,11544.0,261.0,261.0
421513,3570.0,119.0,119.0
