UNITID,EFYDETOT,EFYDEANY_arcsin
154095,8744,1.0594344034043717
154101,1203,0.6260213533465083
154110,5344,0.935274768902738
154129,2613,1.0512949208782782
154174,78,1.0697033135295393
154208,292,0.0
154235,2334,0.8533016452979566
154262,252,0.9344200531840162
154332,143,0.0
154350,1258,0.6584422011271556
154378,3329,0.951710246316979
154396,1950,1.0758131255827126
154448,211,0.0
154457,87,0.0
154466,56,0.0
154493,5295,1.2091081035099667
154518,3452,1.1123837357931519
154527,1580,0.708513250258287
154545,114,0.0
154572,7325,0.9151075265042923
154590,1436,0.6304216365438879
154642,3345,0.8578487396546898
154688,1892,0.5405252025576954
154697,10188,0.8999629627594719
154712,2319,0.0
154721,763,0.6911316662271428
154749,507,0.14783437678125713
154800,9657,1.1757938330806212
154855,677,1.0613870057882853
154907,2258,0.6782921646915623
154925,1859,0.6650905567832572
154934,2234,1.0376869955499113
154952,3574,1.0716213186667787
154998,2341,0.84857338389946
155007,524,0.2575646729714852
155025,3253,0.8478103430185193
155052,2435,0.9361309047171599
155061,14098,1.3007979140793628
155070,198,0.6154797086703873
155089,1919,0.6646338936582163
155098,2203,0.7974283753805177
155104,2749,0.9795847022774395
155140,827,1.3996072063962472
155159,114,0.0
155177,368,0.54835724473819
155186,3812,0.7749042135643412
155195,7544,0.9984404293351778
155201,1211,0.8855715008828623
155210,24742,0.9295752564192777
155283,842,1.5707963267948966
155292,6724,0.7974457300689981
155308,194,0.6497185167875494
155317,20723,1.0478525175489093
155335,3339,0.44047536663992265
155353,131,0.0
155399,16914,0.9665241678378725
155414,799,0.695426550015824
155423,1584,0.2295353782799308
155450,1995,1.1340188099862478
155487,1196,0.466567652033942
155496,239,0.41014553197381803
155511,851,0.0
155520,1396,0.6091337569777849
155566,2059,0.8381916878413525
155593,1323,0.5993507779752566
155618,760,0.5386634660807871
155627,836,1.5707963267948966
155636,402,1.5209001587538753
155681,5113,1.0249487932482402
155715,1661,0.9750420094363536
155812,959,0.7807057066110762
155830,1270,0.6482518154826327
155858,2258,0.6904981415747428
155900,1606,0.9035558702244619
155937,740,0.6943553663960756
155973,694,0.5933940547947311
156082,5559,0.7426224916452746
156107,7478,0.718064580622334
156125,13884,0.92476418406577
156134,1681,0.0
156189,639,0.0
156213,1565,0.7261542045580549
156231,3357,0.9603810491058907
156286,2641,0.6217578767930898
156295,1531,0.08090704129978778
156310,277,0.0
156338,5992,0.9132901769803895
156356,831,0.9388171058858792
156365,7914,0.6662551647971536
156392,13257,1.0797322304094459
156408,1339,0.0
156417,160,1.1150078651034148
156426,283,0.0
156471,4953,1.5707963267948966
156541,5941,1.3213730755629796
156620,13546,1.1055081820602308
156648,7527,0.9869749192517682
156745,1303,0.669631372047572
156754,55,0.0
156790,4096,0.8574243524433542
156842,305,0.0
156851,1812,0.8809005416448111
156860,2741,1.083922132786988
156921,16102,0.8773325186009869
156967,231,0.0
157021,330,1.5707963267948966
157030,91,0.702602719507106
157058,2802,1.3349410425946842
157076,882,0.7683880797010634
157085,23249,0.9587271814091823
157100,707,0.13065233932984843
157216,1926,1.0899730102039722
157289,18023,1.071559321169158
157304,5027,0.7880836746184455
157331,4313,0.9373921035029813
157377,1336,1.215124252660381
157386,9218,0.8692138896375553
157401,8590,0.7814400312534485
157438,5489,1.0050980029611416
157447,12687,1.1075823735126775
157483,6306,0.8626156172946651
157535,1579,0.7863481323033642
157553,2801,1.2004125075747938
157614,159,0.0
157650,198,0.0
157669,145,0.0
157678,169,0.0
157711,6596,1.0099745787605228
157739,3550,0.8141463946698712
157748,1195,0.42258887084090596
157757,983,0.9822004482656217
157793,3299,1.2302634124243506
157809,2087,0.924462532824522
157818,998,0.3335888567110572
157863,874,1.118400216943898
157951,17088,1.0156533837123702
158088,2707,0.5979973574653904
158246,223,0.0
158325,179,1.0851578986149466
158431,8212,1.0095913227375972
158477,536,0.0
158538,58,0.0
158617,673,0.0
158662,17257,1.0757359948169274
158778,90,0.0
158787,80,0.0
158802,1255,1.0073577546742214
158884,2835,0.9613155745435299
159009,4865,1.2582373861327203
159027,66,0.0
159197,858,0.0
159328,115,0.0
159373,1049,0.06179006380476055
159382,4612,1.1763866031897843
159391,31458,0.8578428620663899
159407,3739,1.115153792570256
159416,3110,0.9848587427797211
159513,307,0.0
159522,272,0.0
159531,39,0.0
159568,1061,0.9569837366870838
159601,43,0.0
159647,11087,0.792117947177563
159656,3703,0.990243534344919
159717,6466,1.268255737211722
159939,7768,1.1103102000470997
159948,1134,0.6469515144894691
159966,6213,1.0394723637148002
159993,7439,0.8001200108358378
160010,1356,0.0
160038,11451,1.3304203703657844
160065,1090,0.926721919243082
160074,1152,0.8236298514891665
160117,353,0.0
160126,41,0.0
160199,67,0.0
160320,4292,0.0
160409,116,0.16151824998488795
160472,297,0.0
160481,2557,1.1327796441940994
160524,504,1.5707963267948966
160579,4182,1.1596448664693852
160597,152,0.37120446501014764
160612,14666,0.929979272185115
160621,7439,0.9432004189798617
160630,2362,1.0035119237514345
160649,3849,0.9293641089427299
160658,14898,0.8965269744845964
160667,5524,0.575841060429325
160755,9341,0.6661353743342883
160904,2957,1.1362938321054845
160959,417,0.0
160977,1958,0.0
160995,636,1.4735143706613554
161004,1989,0.0
161022,308,1.2645189576252274
161077,3589,0.9506941236565506
161086,2342,0.0
161138,3041,1.0115436514637188
161192,2807,0.8830974115732532
161208,57,0.0
161217,5677,1.1552869615796721
161226,1788,1.0086237870324903
161235,2004,1.0193956760247416
161253,11879,1.1572899952433926
161299,1044,0.6042587142983128
161341,2225,1.075303264729363
161457,6885,0.9953639070794472
161484,935,0.9917402055133783
161493,242,0.0
161509,427,0.5946199922926882
161518,1394,0.7047039903824787
161527,352,0.0
161545,7602,1.0267007593061215
161554,7445,1.0670103978053296
161563,1373,0.7463928448622258
161572,4205,1.5707963267948966
161581,697,0.8901806616577917
161688,3072,0.8127555613686606
161767,15280,1.194252815686305
161800,141,0.0
161855,45,0.0
161864,5213,1.333950873250729
161873,1878,1.4171263008541524
162007,5868,1.1380478185504381
162061,373,1.4547568760549376
162104,2433,1.1304794492014758
162122,8038,1.2122123100344262
162168,2364,1.0724886028049905
162210,798,0.4516334410795318
162283,2006,0.8700492378155589
162335,75,0.0
162371,1033,0.0
162557,6913,0.8338611064174527
162584,4016,1.0669803360832701
162609,770,1.0169646582178782
162654,1096,0.23007555594255658
162690,4871,1.0341963187142147
162706,6241,1.0095426065629671
162760,1279,0.4859557940575945
162779,12894,0.8481500195730705
162830,236,0.0
162928,8853,1.0858239369622174
163028,1486,0.0
163046,3876,0.6299114324930164
163204,71616,1.364390472000172
163259,1207,0.9363988763588245
163268,12059,1.2847619584511483
163286,31640,0.6514699142046828
163295,1749,0.3022768444865606
163338,2075,0.7330132234850827
163347,808,0.0
163408,135,0.0
163426,24225,1.0594037730593744
163453,7623,0.8716843973781152
163462,2176,1.0303768265243125
163532,373,0.0
163541,442,0.0
163578,1171,0.9456872266019407
163657,14778,1.2461024633395055
163815,67,0.0
163851,7137,0.8986665704574207
163912,1604,0.6347501474208974
163976,479,0.0
164076,19679,0.6615952069877701
164155,4670,0.0
164173,3313,0.9344413547497349
164216,1052,0.21753077061943082
164270,1832,0.818172720390701
164313,3353,0.9714387732000167
164368,743,0.0
164447,1341,0.13969657468991167
164465,2041,0.0
164492,1280,0.3899829638122968
164535,50,0.0
164562,1974,0.5458412812096087
164580,2875,0.8843027701508821
164599,70,0.0
164614,48,0.1448434969985597
164632,1832,1.2565817484122408
164641,515,1.1268627453388873
164739,4163,0.21064391700848098
164748,8387,0.9040108208009199
164775,1953,1.019971283914223
164845,146,0.0
164872,408,1.2441753622045062
164924,10326,0.8922526747448215
164988,22062,0.2520358211544555
165015,3771,1.0049267125853483
165024,9500,0.7746604959603953
165033,8201,1.3447380385216956
165060,226,0.0
165112,13498,1.305783882338524
165167,1550,1.0841501429478908
165194,3828,1.2084429372022518
165255,245,0.0
165264,1729,0.8238977337258601
165334,2417,0.43216372660690067
165529,2352,0.7321513173654166
165556,775,0.0
165574,1370,0.7466733287815234
165608,60,0.0
165635,332,0.0
165644,531,0.9315378068871455
165662,4323,0.5236655495994282
165671,2005,0.4237592684944143
165699,3361,0.7867370522334716
165750,125,0.0
165802,2212,1.1107752498767964
165820,4134,1.1554790408057307
165866,3863,1.0501168890456922
165884,946,1.4403756908102907
165936,1493,0.7663044406825401
165981,2042,1.077430996656212
166018,500,0.0
166027,13240,0.7403220235767464
166045,30,0.0
166054,40,0.0
166124,3323,0.0
166133,4913,1.0648316716867952
166391,1428,1.430306625041376
166407,356,0.0
166452,2063,0.7783693327685303
166489,41,0.35673338851409375
166498,89,0.0
166513,15419,0.6233231750104198
166629,27531,0.7175390222171539
166638,14915,0.45843099344056887
166647,5733,1.3311474970187644
166656,3875,0.1126890577368513
166674,2012,1.2904796280407944
166683,4702,0.760078964590455
166692,1502,0.5979487263641056
166717,41,1.5707963267948966
166805,89,0.0
166823,8032,1.3772967976719597
166850,4650,0.6976363941729821
166869,342,1.5707963267948966
166887,10726,0.9404931793510957
166911,360,0.7213341305870878
166939,2359,0.0
166957,4219,1.1346309762781954
167039,21,0.0
167057,444,0.38943220843083765
167260,1333,0.6032247441106485
167288,1059,0.6214765441666987
167297,152,0.0
167312,6652,1.1134550195548483
167358,22785,0.8538806757606826
167376,6112,1.0966771786907918
167394,1144,0.9970853128341036
167525,4434,1.120477025893428
167534,8635,0.7595035553661957
167598,1625,1.1772066396621215
167631,1672,1.0738638360156767
167677,19,0.0
167729,6500,1.1162498024761802
167783,1864,0.4888007590715232
167792,380,0.4122341910825365
167835,2671,0.0
167871,193,0.0
167899,2108,0.24898093007696892
167905,5373,1.3425866030605507
167987,6650,0.7929172437887346
167996,2472,0.06037552249826565
168005,4601,0.9421593519153807
168032,40,0.0
168148,7815,0.986627994818615
168218,2548,0.2982422231066302
168227,4687,0.8329415050082843
168254,2769,0.8774668670396462
168263,4513,1.0165687818970308
168281,1781,0.07867059858621464
168342,2227,0.0
168421,5428,0.7105053139341212
168430,5482,1.0105520306671023
168528,1844,0.35931263316747114
168546,1588,0.42418352549083344
168555,51,0.0
168573,1272,0.0
168591,1370,0.054060651377252855
168607,2354,0.6913872827824993
168740,2059,0.9128044864860263
168786,1311,0.9748739375132224
168847,5727,1.0985603454974535
168883,2710,1.062894615442267
168892,130,0.0
169080,3444,0.6286626490176859
169187,162,0.0
169248,12621,0.7296213527056665
169275,8337,1.0381378615634835
169284,408,0.0
169327,797,1.5707963267948966
169363,1044,0.061938040830118016
169442,1625,0.727731944973953
169479,5372,1.1451240745174476
169503,406,0.0
169521,9360,1.0481850383675386
169576,138,0.0
169655,2375,0.2898458381267115
169716,3205,1.036899965304539
169761,1466,0.0
169798,15992,1.1077273832706451
169813,91,0.0
169910,11182,0.9019029538924711
169974,1638,0.8880718279053549
169983,1727,0.11816000772107645
169992,1058,1.0050618523795554
170000,1499,0.9056329798721039
170037,1796,0.7340831838423477
170055,18247,1.2293447469310261
170082,21433,0.986477539667864
170091,187,0.573203309100855
170240,16307,1.2628648195474743
170286,1556,0.0
170301,3194,0.8725641216100675
170444,5610,1.2797319227415789
170532,1424,0.0
170541,10250,1.080591887024061
170550,4813,0.8221026351199203
170587,2190,0.8324997611260975
170611,160,0.0
170620,4533,0.9899296762753387
170639,1982,0.9270429661160517
170657,14324,1.2510758470470085
170675,2855,0.5946394368014236
170736,35,0.0
170790,23559,1.2740032175212392
170806,2216,1.228256168967392
170967,1206,0.8804978753647718
170976,33411,0.8302789757663227
171012,187,0.0
171100,41202,1.3217559111288981
171128,6039,0.32698540431749934
171137,7174,1.2285517338449077
171146,5768,1.2574623956911108
171155,3958,1.2078087827285464
171225,3256,1.1079938484753797
171234,1970,0.8644067561224605
171304,5255,1.184755866249219
171395,2189,0.7819719145640874
171456,7291,0.8581411341888712
171483,3928,1.092540885852838
171492,2573,1.213932600269902
171535,22047,0.8604517774520649
171571,15865,1.1555442369694922
171599,901,0.4493412194855298
171775,83,0.0
171881,141,0.08431505629593637
171988,158,0.8809147720312335
171997,223,0.8325532368213021
172015,176,0.9294272320446014
172033,298,0.6564569595466114
172051,7360,0.9890830151358724
172200,13344,0.9771116098269333
172264,2119,1.1219445958505518
172291,4301,1.1934157839142583
172307,2116,0.759394003461003
172334,1339,0.8728485652758173
172422,235,0.0
172440,479,0.811506058997526
172495,273,0.0
172608,905,1.5707963267948966
172617,19343,1.1777841854559825
172635,18470,0.6460258800499483
172644,19134,1.2215071708754328
172671,1309,1.2753151597372632
172680,146,0.0
172699,15832,1.2573708360168074
172866,155,1.5707963267948966
172918,3651,0.8082765924046618
172954,2342,0.853930219513162
172963,10520,1.0327181617710797
173045,2599,0.7755860676735846
173063,4306,0.7833080504825655
173115,1377,1.1093309455423634
173124,4746,1.016694924657637
173142,892,0.9181171038294859
173160,3222,0.9389487508451198
173203,5555,0.6964509131236497
173258,2074,0.0
173300,1923,0.6798314036808278
173328,4340,1.1282254071086801
173416,3283,0.971021762280633
173452,1044,0.9512585637139159
173461,5966,0.8452121982182353
173470,36,0.0
173559,6615,0.9455687524298657
173638,4817,0.7975438461009584
173647,2265,0.712513387379577
173665,1936,0.9267357361795687
173708,6305,0.8463739337370619
173735,4239,0.8658343049466748
173744,963,0.0
173799,5499,1.1323680905950995
173902,2263,0.0
173911,4294,0.8371907819100941
173920,15230,1.019093363207111
173957,387,0.0
174020,8084,1.2146026530152134
174066,43161,0.9054639615128015
174075,2818,0.9271030120698022
174127,720,0.7687284087667973
174136,8948,1.1279589134184262
174154,1140,1.1830206165784614
174190,276,0.0
174233,9760,0.9555702140012063
174251,1372,1.0930824201931082
174321,198,0.0
174358,4937,1.2228409293799158
174376,7562,1.1103633137248634
174428,13768,1.1593666608152913
174437,986,1.0824931379217613
174473,3618,0.9150953852570353
174491,3566,1.0096063289815569
174507,574,1.024356522027298
174525,107,0.7620251659470727
174570,2478,0.5746090705740425
174738,6189,1.0160660376863306
174747,1567,0.20024778040193753
174756,4780,1.0402199284823967
174783,10692,0.8902617410412124
174792,1573,0.1453526448449049
174817,1381,1.072020328228243
174844,3075,0.9681385602267849
174862,1299,0.9684433724008753
174899,2464,0.6485499017539208
174914,6392,1.0082893655489866
174978,236,0.0
175005,3008,0.8786912044754744
175014,5943,1.2838661558090332
175041,7652,1.0001181739690228
175078,7902,0.5352842794562924
175120,906,0.0
175227,1547,0.9975930176940415
175236,3572,1.0900084578781262
175263,2501,0.8890988354029307
175272,6469,1.080574967323918
175315,10990,1.0983348218466646
175342,2857,0.9839610170498467
175421,2259,1.0213742632794112
175430,1112,1.0430538180545796
175494,143,0.0
175519,2519,1.1598428622634676
175573,3416,1.0475356443071981
175616,2407,0.9691937171013822
175643,2504,1.065376896074592
175652,5481,0.992411400747844
175698,50,0.0
175722,42,0.0
175786,14930,1.2700698993233528
175810,5145,0.9041999211395995
175829,5843,1.0872454232347784
175856,5216,1.2978632247008985
175883,5809,0.9100277920375874
175935,4010,0.8085985076006066
175980,748,0.12700123114417253
176008,3064,1.3287713758945052
176017,17892,1.107386296464834
176035,2834,1.1721589829824621
176044,2305,0.9462951626809515
176053,2838,0.6362621754520044
176062,89,0.0
176071,11376,0.9634519649534223
176080,20237,0.9216587650154423
176169,3970,1.0587646619073967
176178,9175,0.9113584170182049
176239,6948,1.1367145647097672
176318,962,0.7926749275472992
176336,129,1.3726270097180384
176354,2164,1.043470369025702
176372,12105,1.2907167787697242
176406,874,0.0
176433,93,0.0
176451,30,1.5707963267948966
176479,4790,0.6763948183138849
176628,1138,0.9574930569726495
176664,266,0.6754926950512806
176716,215,0.0
176770,968,1.135666522512013
176789,339,1.2111047987375934
176798,247,0.0
176910,201,0.9712396921566322
176947,1209,0.6013706010132385
176965,10209,0.8612594547952518
176983,59,0.0
177038,157,0.9109161756500364
177065,8957,1.0946213597274352
177083,27,0.0
177117,317,0.5929870764976453
177135,5087,0.7331110539414681
177144,945,0.7222675975039898
177214,1414,0.7301229832041731
177250,3321,0.8812874895352615
177302,651,0.9916595031002802
177339,1751,0.464218466943059
177418,825,1.2170547209052252
177436,53,0.0
177472,14589,0.904239646506174
177542,773,0.8929527440421534
177551,1377,1.067783133524985
177588,84,0.0
177603,106,0.0
177676,4479,0.9465812789972644
177685,218,0.0
177719,807,0.0
177746,757,0.0
177931,29,0.0
177940,2307,0.8242321666320472
177968,5223,1.0891044603990283
177977,2324,0.8531613499133079
177986,574,1.4984388000961697
177995,18284,0.9639677061871759
178059,7148,1.276354520750258
178077,122,0.0
178183,308,1.4901265642902826
178208,1442,0.8055145469454278
178217,2677,0.9899752148312839
178244,4820,0.5859607500723611
178341,5086,1.0783126317380025
178369,1900,0.7130406069813238
178387,4747,0.8952971399313403
178396,25274,1.1775543039488716
178402,12006,0.7873138768967645
178411,5944,0.9101751306232474
178420,15204,0.7666487024665476
178448,6524,1.1243891376102984
178527,77,0.0
178615,4107,1.1283089143354736
178624,5985,0.6988343827780227
178679,619,0.7684320645117001
178697,1700,0.0
178721,9894,1.3292765495802081
178767,128,0.0
178828,36,0.0
178891,2182,0.9294543907620385
178989,336,0.7883743714487399
179043,2895,0.8881933203522803
179159,11847,0.6236929751539211
179195,49,0.0
179265,291,0.0
179308,22035,0.960331659940352
179326,2599,0.8636315720294987
179344,2499,1.0050835838474543
179511,189,1.5707963267948966
179539,4762,1.1167735976980957
179548,432,0.855067833776333
179557,9634,1.0257036089478122
179566,21223,0.9123527713102874
179645,3557,1.240566584312289
179715,2303,1.1167715156273172
179867,8986,0.6090517023777706
179894,2680,1.0593480147147079
179946,676,0.8942439886905938
179955,842,1.0465121330640872
179964,879,0.9845963704687426
179991,46,0.0
180054,431,0.5532488304503034
180063,37,0.0
180081,889,0.5602009921011993
180090,110,0.0
180106,1167,0.7282903616002383
180151,928,0.8242302926061947
180160,437,0.19253325075044816
180179,4915,0.9487139527763561
180197,3061,0.6486117330658416
180203,201,0.0
180212,932,0.0
180249,1803,1.044479961834895
180258,792,1.5707963267948966
180276,1837,0.7775045312025669
180328,403,0.0
180373,1018,1.1342346584609864
180416,1564,0.759811550015479
180461,16223,0.6561512395682216
180489,8791,0.8598971465213354
180522,1274,1.0422267638612523
180595,856,0.812280271267003
180647,774,0.9594337435382391
180692,1807,0.6763452358314052
180814,14814,1.3761870658462931
180832,721,1.1831996401397158
180878,658,1.331385012983816
180902,9578,1.136469546198229
180948,2178,1.2047682583684787
180957,103,0.0
180984,2816,0.5240087285210369
181002,4897,1.0392752878969338
181020,1156,0.2522331829507247
181127,956,0.6842921277587495
181145,21,0.0
181190,162,0.0
181215,4887,1.1280470739905126
181297,966,1.3582167327896302
181303,20852,0.7789237833544058
181312,2844,0.8304661969132673
181330,1518,0.7219872118645292
181394,13994,1.0899315721350609
181419,749,0.9776865672563473
181428,1131,0.4454919154724658
181446,4170,0.4570197447238611
181464,20711,1.1886607507964182
181491,6636,0.7781646380199099
181534,2324,1.0496854304680163
181543,31,0.5328618685245151
181604,715,0.9337176815320358
181640,12974,0.8851804879523075
181738,740,0.2761202034727144
181765,327,0.4306998041166259
181783,4521,0.7642682294354951
181817,1951,0.9376638964836318
181853,492,0.3536164946057878
181880,382,0.0
181941,515,0.0
182005,40075,0.9793861830651884
182148,915,0.7278944337774115
182281,28501,0.9348175903358201
182290,18454,0.7460707500886162
182306,4499,1.229155985704214
182458,339,0.0
182500,13138,1.0225339358390673
182564,4830,0.8685973089503182
182634,1008,0.2928427717285755
182670,4869,0.5434747176044237
182704,112,0.0
182722,244,0.0
182795,1396,0.8696065718257145
182892,62,0.0
182917,68,0.0
182953,112,0.0
182980,1540,0.9302740141154722
182999,28,0.0
183026,185470,1.401730798647944
183035,37,0.0
183044,12312,0.7815807124047872
183062,3137,0.588613435377431
183071,1473,1.2788759523309128
183080,3779,1.0230049954540783
183099,4843,0.7844689867321357
183105,1292,0.746659728983117
183114,1786,0.8010782249843206
183123,1597,0.554693906589125
183132,4964,0.7154685553998971
183141,2634,0.6410315903325353
183150,3428,0.8145862669412447
183202,123,0.0
183211,1641,0.8064281293130416
183239,1997,0.8998142324229943
183248,147,0.0
183257,2147,1.540270571023855
183275,89,0.0
183488,873,1.5707963267948966
183600,36,0.3398369094541219
183655,6313,1.1847541379177873
183725,669,0.5127423160913548
183743,15447,1.2146351084641813
183789,3281,1.2178620872944945
183804,4135,0.0
183822,1390,1.1675858930803118
183859,13920,1.0543613511578958
183877,11033,1.046491391965012
183910,1741,0.7500441852460337
183938,15728,0.914629771781401
183974,1221,0.7439913094699567
183983,206,0.0
184056,1009,0.0
184092,1023,1.1806125068888518
184180,8801,0.9898308371193795
184205,3357,1.122749317735841
184348,1797,0.0
184427,495,0.0
184481,8883,0.5485016423681347
184506,176,0.0
184603,7031,0.48029674208759326
184612,2451,0.853952201827686
184694,3019,0.7981521134935676
184746,274,0.0
184773,1856,0.9223409093886415
184782,17319,1.0020260282563733
184791,7996,1.215042817310325
184816,155,0.0
184959,1015,1.5707963267948966
184968,194,0.0
184995,10040,1.1159220342539875
185129,6043,1.1223415339777703
185174,86,0.4607342500442833
185262,12446,0.6908292267809414
185396,2323,0.0
185466,556,0.0
185509,8619,1.173885473558588
185536,15043,1.070608030163017
185572,4357,0.8925980968931236
185590,18050,1.0474214833071396
185679,797,0.6913693778400054
185721,634,1.2774783255219284
185767,378,0.0
185828,10299,0.7457898024939952
185873,12610,0.8342466504823003
185970,214,0.0
186016,750,0.0
186034,7189,1.057255254821519
186052,1343,0.0
186131,5444,0.0
186186,369,0.0
186201,5705,1.1696111611373579
186274,355,0.0
186283,3552,0.8608531561563287
186371,5504,1.1234295923646647
186380,40323,1.254051615316587
186399,9771,0.999934117153282
186405,16,0.0
186423,74,0.0
186432,2357,1.0037723661646007
186469,2096,0.7236958735635944
186584,6389,0.7433231678382923
186593,268,0.0
186618,816,0.7939770156806507
186645,9385,0.8440836913076719
186867,4163,0.6378165675212356
186876,10528,0.9604978606436534
186900,94,0.0
187000,527,0.0
187046,11630,1.5707963267948966
187134,7406,0.8704690978585149
187198,10974,0.8421079707465657
187444,8742,1.06867020138855
187505,1328,0.0
187532,27684,1.205704032530587
187596,1921,0.7814939071680752
187620,8162,1.4893674143295017
187639,3245,0.9542275038467531
187648,4878,1.1599733217072754
187666,2444,1.0211203029807419
187745,1086,0.7798731890851979
187897,2066,0.8695313089108658
187903,2385,0.8830834028055232
187912,543,0.0
187958,2648,1.0458903408084304
187967,1375,0.7959443999156202
187976,1889,1.122413175789398
187985,17002,1.075626619683468
187994,1423,1.2008793145286696
188003,2123,0.8909857154548512
188021,1037,1.311837989847123
188030,12620,1.2528954701970565
188049,3027,1.345548330665186
188058,1904,0.7259091712174188
188100,8098,0.9483046167290706
188137,4831,0.9773035156663864
188182,415,1.521688521936003
188216,466,0.22893541339611703
188225,1932,0.963576051210382
188261,1286,0.7238117615731819
188289,107,0.0
188304,2612,1.012498548904197
188340,1488,0.7139183756241129
188429,5663,1.3126753860429203
188438,3865,0.7992421055182551
188517,496,0.6838959830665056
188526,658,0.8632195818218091
188641,1638,1.0806482435062075
188650,706,0.0
188669,61,0.0
188678,205,1.2140629382808028
188687,601,1.2605945630872573
188696,169,1.5707963267948966
188854,2023,0.7450677419317561
188890,1925,0.0
188915,35,0.0
188942,280,0.0
189088,2590,0.0
189097,3052,0.0
189219,240,0.0
189228,3549,1.1355218540461522
189255,146,0.0
189273,88,0.0
189282,381,0.0
189404,277,0.0
189413,475,0.0
189468,307,0.0
189477,165,0.0
189547,6738,0.8894421468363723
189565,714,0.858487313074846
189583,1614,0.5022233884776871
189592,506,0.751775992383603
189705,2004,1.0149327094910803
189714,546,0.0
189811,1106,0.0
189839,5240,0.8431601453214828
189848,959,0.2633783487889711
189857,594,0.0
189990,1215,0.0
190008,35,0.0
190044,2966,0.41263767209070035
190053,1172,0.6382312503287615
190071,128,0.871764502479685
190099,3223,0.0
190114,605,1.2822171207228534
190150,9640,0.7601800041252414
190169,1807,1.1400831401304834
190239,210,0.0
190318,438,0.0
190372,892,0.0
190415,15900,0.3881868791239178
190442,4624,0.6850281949985161
190451,326,0.0
190503,3847,1.0659393526767078
190512,18923,1.275564147539213
190521,26166,1.2423910748829265
190530,9874,1.2717515269238449
190549,15997,1.2757088087517203
190558,13004,1.3039808871104983
190567,14304,1.266392050724917
190576,3886,1.52004644413491
190585,7055,1.346505439588545
190594,21268,1.1776736185104675
190600,15991,1.2878985127817755
190619,18619,1.3728590145980746
190628,18609,1.19915907838724
190637,15731,1.3621409283617851
190646,5577,1.3807570116167156
190655,17064,1.320853243451297
190664,19024,1.3037219037652497
190673,15071,1.2024495748141732
190691,8463,1.2906495448506095
190707,15,0.0
190716,1518,1.3165894580370379
190725,1950,0.9369383214911983
190752,56,0.0
190761,1541,0.9083064721859971
190840,9275,0.8315553377778405
190956,150,1.5707963267948966
190983,667,0.3891244727787335
191083,13346,0.8010608477315094
191126,8764,0.9210118771806315
191199,8232,0.8388282669179637
191205,578,0.9731719563042882
191241,10878,0.7739980214339252
191302,2029,0.6819006734114569
191311,105,0.0
191339,5590,0.8593707586841492
191515,2133,0.0
191533,1241,0.7825778422371779
191597,782,0.0
191612,2769,0.8076156581475201
191621,2629,1.0196224132691778
191630,1691,0.0
191649,6430,0.47712118203066717
191676,961,0.8653429337069962
191719,13433,0.8550417324465802
191728,1551,0.0
191931,3358,0.7597764691697478
191940,273,0.0
191959,68,0.0
191968,5050,0.5460659826636515
191986,4673,0.7347014558188487
192004,384,0.0
192022,3274,0.9386732979848577
192040,145,0.1443396625468531
192110,652,0.41916082534917215
192165,186,0.0
192192,1180,1.0670003011228704
192271,1412,1.2775267597291855
192323,2961,0.561697492695918
192448,11686,0.0
192484,238,0.0
192509,1719,0.0
192624,290,0.0
192688,852,0.0
192703,3292,0.39778447969384456
192712,522,1.000812844644197
192749,1430,0.8161868477584174
192785,938,1.0895209528525531
192800,23,0.0
192819,6172,0.8127935922747774
192864,1889,1.1580102498441982
192925,1550,0.7330444869214829
192961,150,0.0
192970,28,0.0
193016,7417,1.1397184365391015
193052,376,0.0
193061,61,0.0
193070,62,0.0
193201,824,0.8744606192677216
193247,125,0.0
193265,110,0.0
193283,8154,0.7031041368023828
193292,6520,0.7286815197115466
193308,9600,0.6894987724119992
193326,20376,0.8380079449720865
193353,1814,1.0622902575275919
193380,154,0.0
193399,2757,0.5347317092361188
193478,17847,1.257136618461322
193584,2124,0.8136618005175934
193609,81,0.0
193654,8220,1.0050471146459061
193672,26,0.0
193858,507,0.0
193900,31995,0.9259348663463383
193946,4988,0.8012388243862518
193973,3049,1.09206612901935
193991,78,0.0
194028,2001,0.697743468497179
194091,3597,0.8597615278714857
194116,686,1.278393367647878
194161,1284,1.1544573498007773
194189,126,0.0
194222,10038,0.5326966091488023
194240,6445,1.1177063316683098
194259,32,0.0
194310,8885,0.9099809493546313
194392,755,0.8752855327696162
194435,125,0.0
194499,1380,1.5707963267948966
194569,170,0.6787080310957666
194578,4790,0.0
194657,399,0.0
194666,422,0.0
194693,55,0.0
194718,72,0.0
194736,157,0.0
194763,428,0.0
194824,7573,0.0
194958,1549,0.954860199278116
195003,15515,0.9776269693182481
195030,7249,0.6047078565488272
195058,7932,1.046615446879944
195067,606,0.0
195128,1280,0.6879065905796405
195164,1863,0.7631148886198966
195173,2489,1.5707963267948966
195191,410,0.0
195216,2307,0.0
195234,2274,0.892188876848671
195243,2230,0.5678351633805704
195289,175,0.0
195304,1632,0.1360003949048726
195322,4838,0.7618259765019678
195438,333,0.0
195474,3670,1.1817556551092694
195526,2801,0.33685965951154406
195544,4126,0.9958734416496808
195702,152,0.7919773006163997
195720,2772,0.8537930768595714
195784,925,0.0
195809,16858,0.6557622448837975
195988,1914,0.7487928498783213
